PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.0295598841689038,-0.0226977599296367,0.0280925538285221,0.0112483440860816,0.0238735730567893,0.0356984742463859,0.00670876469380148,0.0149391282630584,-0.0108627714015019,0.00216692783138207
-0.0187045854977166,-0.0129860273986592,-0.000983021299801157,-0.0129901710457556,0.00881884445492817,0.0183665533814439,0.0160983661678134,-0.0222759622711912,-0.0122404380981393,0.0128383926231779
0.0414215920314229,0.0071846750274801,0.0103266550759354,-0.00661506893937974,0.0212974752659771,0.0124560618614966,0.0165149382986825,-0.0288927668903027,0.00679264266526475,-0.0285810566667046
-0.00331001093877459,0.00362548879414368,-0.00551111383708353,0.0118426371505746,0.0101284194437121,-0.00545970823668953,-0.00643979070142109,0.0103484944770858,0.0041379498914975,0.00271145940886939
0.00339739410663945,-0.0341490195778718,-0.0171281605608866,-0.0424216233880767,0.00215537121759686,0.000600255582007753,-0.00366782614542676,0.00346462994588178,-0.0340915950098586,0.00460595616697824
0.00229277429232174,0.00654529198917945,0.000688695966439607,0.000549038232408568,-0.00105008774029159,-0.00373877648328595,0.00270561584038985,-0.000333270432657569,0.00123675055395967,0.00094420371748417
-0.00347351586159335,0.0541236314980378,0.00392555195536131,0.00657748174006143,0.00695301483248682,0.00619083116994268,0.00948237926019355,0.0408498251042276,0.00540231526849465,-0.0136436683254285
0.0225239177901693,0.0309624572617019,-0.0132065142878723,-0.00488929448812185,-0.00291185129400745,0.0279153288100525,0.00902362110462607,0.00275221515289125,0.00647696338450468,-0.00315219343361879
0.0204710626604569,0.0366098286812685,-0.01205302136503,-0.0056972815822837,-0.0057632682130375,0.0218200882807606,0.0150102256793825,-0.000324503118094501,0.0128728903660916,-0.00495939489667735
-0.00708491074609159,0.0228896026377458,-0.0252191222905522,-0.0239857232820895,-0.000717562841672576,0.00568436819251467,-0.00931282878043149,0.014709535358384,0.0588590934771491,-0.0217058702230926
0.0275614690838533,-0.0168890810669947,-0.0189456620563875,-0.0185604079824003,-0.000195281893376979,0.00448358224419218,-0.00311961484032894,0.0133202174376904,-0.012056676424793,0.0012994663886662
-0.0278859046874821,0.0171624568683534,0.0189360409655782,0.00630535171841272,-0.00374725963148082,-0.0044371235329388,0.00308870806496219,-0.0149741185126784,0.0163239813250886,0.00390586286286576
5.98873861543862e-17,1.33776021319097e-16,-4.99130318304051e-17,-4.04042597612642e-17,3.99142020811264e-17,-2.25116798452252e-17,7.46600545530349e-17,5.87877276008305e-17,7.49189558874075e-17,-1.79221243199704e-17
0.0100801674667084,-0.00618197739356708,0.00784288445612207,0.00634087876616208,-0.0335960065738184,-0.00248167727919331,0.000981777274475907,0.0149722264024273,0.0148774734314936,0.0132704140423685
-0.00235196482812139,-0.00169955460812806,-0.00013886315515166,0.000790116586027015,0.000141057385774675,0.00364102485373397,-0.00209489391480808,0.00154177005073837,-0.000797065164742626,0.000893465847416728
0.01580791618003,-0.0208224314723492,5.04673954910968e-05,-0.0221774834507101,0.0149153038033035,-0.0154234134224838,-0.0072364804433384,-0.0492899656833715,-0.0270745938728122,0.0108594409725222
-0.0147713867287829,0.0232285585477896,-0.000665659029989124,0.0294837297045557,-0.0137512927542331,0.0113035613114656,0.00371682617059303,0.0472615551187686,0.0222982245302311,-0.0178496587764257
0.000489479393136999,-0.0393904198628771,-0.0289241272256713,0.0167466317813017,0.0119869451840065,0.00701167501046081,-0.0389523722859461,0.0185522448893296,0.0358651016963606,-0.00766822361084594
0.0330446799125822,0.00793814249507174,0.00646428545324325,0.0106454255596964,-0.0452133467340922,-0.0135088825434094,-0.014540898739975,0.0443272946950875,0.0153203431328445,-0.016874675639155
-0.000567394957885798,-0.0283578468011879,0.00156783231300456,-0.000995207813956576,-0.0307695904865557,0.0132137244799804,-0.0169279030700533,-0.0215558120259191,-0.0157006602605786,0.0242306321185042
0.0320434616397366,0.00471966962245067,-0.0405723464672847,0.0248425382554132,0.0166022680276294,-0.00530932199322424,0.0369847733867786,-0.0108061283877788,0.0162654842448395,0.00945001566827738
0.00566819200679835,0.00589555734336242,-0.000171130155243163,-0.00283349464591852,-0.00372797276234495,-0.0157965762215071,0.00450463161983169,-0.00245158556755192,0.00181322902772439,-0.00217977857765111
-0.0132630314818162,-0.00975625296892071,0.0554507424824972,0.000637848880734408,-0.0089423707954078,0.0197403217921206,0.00422594421535739,-0.000742004980014033,-0.00561301288982625,-0.0418607589505369
0.000963798904023507,-0.00763049276654526,0.0028288038132933,-0.00453831350017349,0.00916099067765581,0.00288414531657254,-0.00348951361331599,0.000435910110053497,0.00681710226705899,0.000735882879359516
-0.0301707763926667,-0.0373817419381753,0.0565036672827219,0.00554617405962249,0.00551398109956927,0.0156582726953713,-0.00208893317491898,-0.00396526975494657,-0.0185682006219774,-0.0411425047899436
-0.0276184419197468,-0.0264786774711952,0.0484270360307842,-0.0260194529014681,0.0232155862885853,0.00667544973021317,0.00977213241202254,0.0036127937101704,-0.0128111155639034,0.0207474308757743
0.0193157202597523,0.0323682309899392,-0.00281473063626751,0.00518494467707598,0.000307402291376575,0.0149162827515555,0.00778955462880268,0.00520954753254572,0.00294568676382531,0.0138521901134311
0.0352698235443995,-0.0106930444007436,-0.0342606097182794,0.00165962551195115,0.00814203482203908,-0.00298164503692683,-0.005734576131684,-0.032718927828074,-0.00757591201357426,-0.00445273437804727
-0.00394944696404145,0.012978989932554,-0.00407635276762055,0.00830081839170717,0.00557330128882636,-0.00818170471835132,0.0110216421397223,0.000151169052973777,-0.0124906286383028,0.0127791066747168
0.0294259788093268,-0.017200421418483,-0.0267783423653788,-0.00486303499711785,0.00497272964990167,0.00121496779792256,-0.0065258886870724,0.00116630450224102,-0.0109109336970907,-0.00141342906575724
0.0125757912088964,-0.00110085223226095,0.000236273684941918,-0.00454819339147969,0.00260089514988361,-0.00791441039004548,-0.0116424406393365,0.000384850764135937,0.013418129712009,-0.0141868603196725
-0.00580130823425989,-0.00664054948852058,-0.00173228420379987,-0.0011259819092119,-0.00103720554087011,0.0100161805055543,-0.00088232771166219,-0.00750992286647107,0.00397367911157812,0.00710875492342545
0.00853026835320429,0.00720308887753103,-0.00149040145320077,-0.00414264158644171,-0.0216093224017436,-0.00341132007600377,0.00572436152066405,-0.00397215552332608,-0.00118166438758848,-0.00394738098786577
0.00753678092254771,0.0042346466830082,0.00351968489991615,-0.0124807712816955,0.00344781306109585,0.0230510747328088,-0.0160479968659713,-0.00371923663452647,0.0174245576817722,0.00662345148213809
-0.00338957665233687,-0.042731315657395,-0.031759615883391,0.0170859008357151,-0.00191167700072394,-0.00265159825111831,0.0156470162933909,0.0188413353861771,-0.0065163138774833,-0.0413450468349481
-0.0157830157882328,0.0448635421807696,-0.0128384323169435,-0.00895323034454351,-0.00325234712223481,0.0211110440809586,-0.0124993319792374,0.030365885552061,0.0183045028037796,-0.0184395138580066
-0.0171988461977535,0.0476418704720241,-0.0118216853241753,-0.00229228717629558,0.0133042304393171,0.0216694845657595,-0.0146457150242971,0.028734918008717,0.00948826706801529,-0.0221614742920567
-0.000567366606308339,0.0190031196477425,-0.0122008681946772,0.00328360294721235,0.00252445694982405,-0.00979325556508878,-0.0460519285552431,0.000893151940346991,-0.00555124659750175,0.00818622869337908
-0.000809832729099619,0.00305780347618417,-0.00233507289166299,-0.00542864718694729,-0.00308784907625212,-0.00190887164508382,0.00624285136537876,-0.00717292121055981,6.22697404406703e-06,0.00111717128838371
0.0117719420102838,0.0354668669213293,0.0305963350347081,0.0110656961954392,-0.00579474647624668,-0.00394078033412416,-0.0242566268204308,-0.031196365910259,0.0155243460235426,0.0143565384918476
-0.0399923743166741,0.018067324026657,-0.021244632244621,0.00540865337393646,0.0293304910811407,0.0139538086105319,-0.0108996132337005,0.0196770411155947,-0.0448146387224695,0.0265495046976057
-0.0392662451575052,0.0201806925587042,-0.0183219087844457,0.00831860180118336,0.0277556252146796,0.0147840169301706,-0.0100090837823367,0.0177813780016804,-0.0429268958146946,0.0207937713720945
7.34928077356498e-18,-2.49933747617627e-18,8.90642236418054e-18,1.43038452440688e-17,9.41683942424833e-18,4.56496572115241e-17,-5.22049016720597e-18,3.0892273638456e-17,2.66472221095855e-17,4.51536649496991e-17
0.00822906533607655,0.00133088317662675,0.00247318242964325,0.0167547460280575,-0.00106490323406964,-0.00969178225932646,0.00137154236622516,-0.00250945031351435,0.00627190204798862,0.00505940558586429
-0.0327752106328053,-0.00162415312202514,-0.00510324545449061,0.00731378936578418,-0.00796351127214753,0.0111260581335284,-0.0336140486993627,0.0279483556824085,-0.000134539147428968,0.0174665283757157
-0.0186354304431577,0.029115132264539,0.0225485884431573,0.00868462464137796,0.00340150183993294,0.0185494216362983,0.000256617898790779,-0.0179968569835627,0.0147895636659567,0.00774592187793936
0.00519822563340792,-0.0565257637832888,0.0217006973421091,0.0249795727342367,0.0279240491013358,0.00584072368902533,-0.00931886160950575,-0.0171988366071584,0.00026892774936928,0.0282763456804177
-0.00234233705323734,0.0325182331773301,-0.0133798312781097,-0.0228827026826523,-0.0440186816523879,-0.00438294961429835,0.0104071219894887,0.0167362676619012,0.00942957959335133,-0.0163093405565224
0.00205993635766467,-0.0329769311171297,0.0124142399463725,0.0211286722711764,0.0383236524708105,0.00502073741216867,-0.0100421637754632,-0.0161350960206956,-0.0100724464859985,0.0145761833679269
0.000654372652918016,-0.0288962452112756,0.0127124707743023,0.0211021263539091,0.0411776933775301,0.00528201259458513,-0.0130136669416299,-0.0135637564219892,-0.00292378539926761,0.0022104776028716
0.00449133462140963,0.00131472731256172,0.000400971243571773,-0.00267983994194869,0.00575649914568176,0.0109209220993406,-0.014697157394298,-0.0111017764366874,0.00415769550143054,-0.0102997206902543
-0.0116402776358341,0.014222987291048,-0.00723520135038517,0.00882397649876788,-0.0261761722434518,-0.0173968222001156,-0.0244675368052436,0.00614609127155024,0.00774535948701729,-0.044117386788738
0.012052121784969,0.0252745703936936,-0.00616450924530487,-0.000670357183054062,-0.00146793555993558,-0.0077388345993885,0.00885009610735424,0.000394466603200015,0.00107513972066516,-0.00851107091718069
0.010918631840216,0.025016919669205,-0.00857910497551551,-0.000332023654873122,-0.00112297547113517,-0.0068416750972935,0.00953131576634367,0.00253224621481335,6.54650212358053e-06,-0.00729553731459516
0.0189274575331997,-0.00532676022557066,-0.0152749474165155,-0.00453464872982176,0.00987966789475322,-0.0012594363096807,-0.00502659172877406,0.00137041226088878,-0.0216544122162452,-0.00668304188323557
-1.14818467893297e-17,1.9293951265121e-17,4.04651975698862e-17,-4.33094527743899e-17,-5.60336705428965e-17,3.16724651087629e-17,-8.47538989247555e-18,2.04650266225501e-17,-6.95806011086505e-17,-5.34878706230132e-17
-0.0175421555756874,0.0420319706971482,-0.0110101347250283,0.0159564582186943,-0.00716961608927308,0.0125565186965746,0.0157157090006785,0.00526836418905473,-0.0405740510488165,0.0367075749654331
-0.0128584420780277,0.0307498043776471,-0.00419517214492614,0.0423984738601584,-0.021636126552487,0.0138626719854773,0.0148516464885569,0.00339148384883855,-0.0220233410693022,0.02274634719343
-0.0398619793276555,-0.0384181323170961,0.00351076457316023,0.00534713451946279,0.00573270872662586,-0.000487285624965011,0.0115809494515308,0.00164763354691609,-0.0174823410536595,0.0213335034325882
0.00896878492041697,-0.0221576686288649,0.0157129180695158,0.00776710816246233,-0.000449492553232477,0.022650856816404,-0.0203418274366256,-0.030767622228749,-0.026766418075227,0.0239795945508166
0.0163844435519828,0.0055299742646167,0.00309500151927749,0.0271630273587915,0.00679811131682098,-0.0101964773824707,-0.011772421545056,0.0147875498142924,0.0305635136987594,-0.0307460972860311
-0.00760401008596356,0.00546224047232825,-0.0016836949650934,-0.00513990994835946,-0.00871158389209101,0.00547685707166789,0.0186924050142798,0.00937318598588687,-0.00412361864971874,0.011108378283952
0.0018764419808561,0.0147278221750517,-0.00286531383187436,-0.00219715313103836,-0.0169962309402809,-0.0040566559968181,0.000872939150645787,-0.00113423923860234,0.00879527827431677,-0.0476088997930995
0.0410898312475293,0.0362606322145051,0.00420693108053365,0.0356316956521102,0.000630240284098105,-0.00107972778647846,-0.0356807805763588,-0.0263901771979886,0.000481551393564431,-0.047735175910265
-0.00369886285338623,-0.00591609957915755,0.00186285248396366,0.00278653875234953,0.00108315538595438,0.00990113125474273,-0.00295372577324057,-0.00297853192049267,-0.0038734756206645,-0.00118923841762085
0.00132600753359302,-0.040775633825182,0.00949598492770636,-0.0286490070384766,-0.0261851193787043,0.0151105405050841,0.0210775359541923,-0.00878168588998901,0.0291594078189562,0.00177418766428373
0.0486119837294536,0.00144012655349959,0.0105219307093891,0.00255064874244076,-0.0265432156479025,0.00350514911678822,-0.0128162539892604,-0.0319992294866913,0.0323702628848897,-0.0435608358313766
-0.0451633910694282,-0.00304674853582577,-0.0125068280948695,-0.00185789243978055,0.0223075957366193,-0.00416030195163897,0.0135292106325038,0.0308859276462195,-0.031956842729638,0.0459326052143254
-0.0484759228973446,-0.00148330869168615,-0.0108576948737127,-0.00557264856444354,0.0269708078511489,-0.00278069555859035,0.0127707873531351,0.0322149576871095,-0.0324814507267064,0.0447113652952579
0.000102554622981859,-0.0273314091210177,0.00496835222937011,-0.0128249830798976,-0.0124461775493891,0.00919224699015601,-0.0119031656062754,-0.017759336672509,-0.000407181532683161,-0.00692198068722246
0.00952011333938778,-0.00333531523902266,-0.00118050502239256,-0.0218832927911474,-0.0178882800582885,-0.0184020432779902,0.00924018166408329,-0.0143381787444735,0.0171067983255762,-0.0100796986870689
0.000553461659628905,-0.000906098740710247,0.000284531501921264,0.00092672497665939,0.00235938603788951,-0.0012045838235531,-0.00039454432810589,-0.00166066516546832,-0.00220102193327124,0.00292365433677424
0.0083458637783888,-0.00748179157504471,-0.015972729178487,0.00348949477694581,-0.00678496491170817,-0.0187859021336711,0.00887972155481203,0.0103198562591461,-0.017603080990562,-0.000705241611333609
0.0286937361555909,0.0187901636705483,0.00126123570497071,-0.0163333684509855,0.0165926843397719,0.0125781463117091,0.0411720676602901,-0.0109233777614058,0.00941361505403961,-0.0103315223097622
-0.0222996475330519,-0.0290138504339193,-0.0256808646082222,0.0181501436798103,-0.0155665386320312,0.0143723126483756,-0.0179157477735227,0.0358028149560683,-0.0226519038048131,-0.0229809417930095
-0.0174180819782043,0.0215354149382041,0.0153323159741755,0.000383023441837032,0.0209946779818453,-0.0222845695686076,-0.00113983789423361,-0.0297574136815867,0.00752638764972008,0.0417562106563019
0.0148521014366478,-0.0209599727140399,-0.0184024463367334,-0.00701417452378995,-0.0161004547073002,0.0198806848344642,-0.00139007687839198,0.0241296860462506,-0.0068742258486249,-0.0405524513871162
-0.0219463059386537,0.000707831838431874,0.0407186424101928,0.0304564503349612,-0.0435309260009343,-0.00970369425864325,-0.0098676510887883,-0.0298513543059697,0.0143618207348506,-0.0200992282635979
-0.0169621824714088,-0.00139827342424264,0.0264818518317936,0.0246076941883106,-0.0312805697286267,-0.00428534412143498,-0.00771416707567036,-0.0165310245828365,0.00948543299434621,-0.0112212070565861
0.00734028612837441,-0.00594454319045601,0.0069006651084265,0.00384134608817833,0.00172202404989955,-0.0100377229674034,0.0263447986893784,-0.0141958091074949,-0.00369556837977598,-0.00942911328846491
-0.00465628742533971,-0.00169933582898487,3.83393324942148e-05,-0.00457134167877461,0.000769709688807518,0.00689587419908883,-0.000798785073111559,0.00171046254190292,-0.00169787712965318,0.00611666201058618
0.0155968561547216,0.0297888966013604,0.0179921666518918,0.0185368635703203,0.0388712670150784,-0.0029490956825377,0.0257959872000035,-0.0264809139663813,0.0429570842391287,0.00851888139234381
0.00883204169696627,0.0440688446138508,0.0172136094980786,-0.00746071325902389,0.0286493862801163,-0.0169953076639559,0.02051800540139,0.0105254713607489,0.0115933889581137,0.0252297186783438
-0.0151902945363817,-0.0103905610941442,-0.00418232436033393,-0.0022605151010266,0.00319667876855913,-0.034019450161343,-0.0154771121370351,0.0225918040805408,0.00651992813883192,-0.0269910756724758
0.0166976873224021,0.0163021939789122,-2.22530452513067e-05,0.00433698237498936,0.00145965592407884,0.0318478701667387,0.021977217175487,-0.0155963450184458,-0.00570479091532143,0.0277722212624137
-0.00313293307127704,0.0205817846103406,-0.0116054507625734,0.00230557736434083,0.0117353554666473,0.00648812612514618,0.0113723014848472,0.0132583962637379,0.0119989080466962,-0.0153166292599391
0.000199163323970907,-0.00210891733804406,-0.00349438698068462,-0.00393918662604989,-0.00224102321315647,-0.000877492119106048,-0.00286661501211734,0.0041105860944024,0.00180280138037139,0.00535305091648547
-0.000626231622216502,0.000287824144393193,-0.00116340871283789,0.00363183239568569,-0.000856128283461387,0.00255408797196829,0.000827382265869281,-0.00652836101113347,-0.00229426613422799,-0.00453506485270623
0.00330546497289394,0.0477897356186193,-0.03387258896284,-0.0216322569984094,0.0291522966480397,-0.00196672169557164,0.00169154113385534,-0.0482653558177694,0.0137310577726899,-0.000881195685555388
0.000556195417220144,0.00182733102933155,0.0019709585480744,-0.00119255270086688,0.00151705812532456,0.00278516295352773,-0.00569184313000697,-0.00669606010891871,-0.00618284239402848,0.00247891758231567
